,precipitation
1989-01-01,10.106736368146436
1989-01-02,0.03607978154744568
1989-01-03,1.194154676692239
1989-01-04,0.011449750532909971
1989-01-05,0.0
1989-01-06,0.698907096838129
1989-01-07,0.14180069981977858
1989-01-08,1.207215967877158
1989-01-09,0.47529298722230157
1989-01-10,1.7478637530885894
1989-01-11,0.9509077051590229
1989-01-12,1.7329179254071465
1989-01-13,2.3172213537939665
1989-01-14,6.544145666319748
1989-01-15,0.19636698439717293
1989-01-16,0.0
1989-01-17,0.0
1989-01-18,5.732515906465465
1989-01-19,3.6493255639898368
1989-01-20,36.141387183090735
1989-01-21,0.0
1989-01-22,0.0
1989-01-23,0.0
1989-01-24,10.11966164358731
1989-01-25,0.0
1989-01-26,0.21895495545247506
1989-01-27,0.1891259938992303
1989-01-28,0.0
1989-01-29,0.18350140159500056
1989-01-30,0.7689680909288341
1989-01-31,0.0
1989-02-01,1.7283780096933758
1989-02-02,2.6128738743477853
1989-02-03,9.532443713525247
1989-02-04,3.581417924981436
1989-02-05,1.5586651388298849
1989-02-06,0.47335994706071655
1989-02-07,0.7323626665205791
1989-02-08,0.0032662338785955617
1989-02-09,0.0
1989-02-10,0.0
1989-02-11,0.0
1989-02-12,0.0
1989-02-13,0.6948494695383927
1989-02-14,0.7465625364204933
1989-02-15,0.4779527875883826
1989-02-16,0.07873863135946207
1989-02-17,0.3248004885069255
1989-02-18,1.0658709756259261
1989-02-19,1.1477759501029705
1989-02-20,7.602704344124629
1989-02-21,5.04181065230534
1989-02-22,0.0036707641075140445
1989-02-23,0.0
1989-02-24,0.0
1989-02-25,0.0
1989-02-26,0.05259687805162935
1989-02-27,1.0642953299242874
1989-02-28,5.9120002943893954
1989-03-01,1.248212758837075
1989-03-02,6.333103023726364
1989-03-03,0.16500046566642565
1989-03-04,1.239621049371259
1989-03-05,30.853527266403724
1989-03-06,0.004973196173648767
1989-03-07,0.000387586095241894
1989-03-08,0.013378418805398818
1989-03-09,0.0
1989-03-10,0.0
1989-03-11,0.0
1989-03-12,0.0
1989-03-13,0.014056623688545721
1989-03-14,0.002729327779199029
1989-03-15,1.832526651949718
1989-03-16,0.7521822488513487
1989-03-17,0.4088855303567031
1989-03-18,0.011330546227139261
1989-03-19,0.0
1989-03-20,1.4648829143622826
1989-03-21,23.85882430241026
1989-03-22,43.08516943043676
1989-03-23,29.997914445811304
1989-03-24,0.04693527224248853
1989-03-25,0.07574056692678353
1989-03-26,2.2437934258888506
1989-03-27,0.6308176748711487
1989-03-28,0.3809375084679702
1989-03-29,28.234795800570783
1989-03-30,13.849746736986884
1989-03-31,0.001215021963961872
1989-04-01,0.0
