,precipitation
1989-01-01,0.03123629152436148
1989-01-02,0.0839939953928644
1989-01-03,0.1223139265044169
1989-01-04,0.10396751558238809
1989-01-05,0.0
1989-01-06,0.0
1989-01-07,0.0
1989-01-08,0.8118837177753448
1989-01-09,0.00021179924211041495
1989-01-10,0.02495226733894511
1989-01-11,0.5229764567180113
1989-01-12,0.08142124658281152
1989-01-13,0.037294913845306095
1989-01-14,0.009919728469950232
1989-01-15,0.28289677744561975
1989-01-16,0.5603048544038426
1989-01-17,0.007058396565050564
1989-01-18,0.0515060116621581
1989-01-19,0.01521943856708028
1989-01-20,0.29988551613959397
1989-01-21,3.75280563397841
1989-01-22,45.86790518327193
1989-01-23,0.009599573931402781
1989-01-24,0.0
1989-01-25,0.004866363697642969
1989-01-26,0.00048600342448811386
1989-01-27,0.0
1989-01-28,0.0015571432225194505
1989-01-29,0.23150621964172882
1989-01-30,0.26718403873118485
1989-01-31,0.02754143202169375
1989-02-01,0.23281458020210266
1989-02-02,0.0
1989-02-03,0.003500517590013756
1989-02-04,0.37670188397169113
1989-02-05,0.34728941456838086
1989-02-06,0.774249255657196
1989-02-07,2.738238670609214
1989-02-08,0.059323046525770966
1989-02-09,0.04097059402953495
1989-02-10,0.0
1989-02-11,0.0
1989-02-12,0.0
1989-02-13,0.0
1989-02-14,0.0
1989-02-15,0.0
1989-02-16,0.0
1989-02-17,0.1609909168698571
1989-02-18,0.018916392238514327
1989-02-19,0.3041942055252465
1989-02-20,0.04385122305459597
1989-02-21,0.5646193880926479
1989-02-22,7.973818995735862
1989-02-23,0.2812398692423647
1989-02-24,0.0029926023483064705
1989-02-25,0.0
1989-02-26,0.0
1989-02-27,0.0
1989-02-28,2.0224069194360212
1989-03-01,15.962266185066916
1989-03-02,36.339084972034804
1989-03-03,8.835693120956421
1989-03-04,0.4343728490851142
1989-03-05,0.031761833974583584
1989-03-06,0.35744560171257367
1989-03-07,12.343128160996871
1989-03-08,2.68035565181212
1989-03-09,1.661818428473039
1989-03-10,0.0
1989-03-11,0.0
1989-03-12,0.0
1989-03-13,0.0
1989-03-14,0.1581748158416965
1989-03-15,0.0
1989-03-16,0.8531284745443951
1989-03-17,2.6731741767038
1989-03-18,0.07664198288694024
1989-03-19,0.1942764369093559
1989-03-20,0.0006394563388312235
1989-03-21,0.0
1989-03-22,0.018003138237294148
1989-03-23,1.663352288983085
1989-03-24,0.21173068542372098
1989-03-25,0.0
1989-03-26,0.0
1989-03-27,0.0027394178640944037
1989-03-28,0.0006059980250111865
1989-03-29,0.10746507482095198
1989-03-30,0.8217776417732239
1989-03-31,1.1750367229635066
1989-04-01,0.19930728457190774
1989-04-02,0.0
1989-04-03,0.0001620838355103677
1989-04-04,1.560417565432462
1989-04-05,0.4637500156055797
1989-04-06,0.0
1989-04-07,0.0
1989-04-08,0.0
1989-04-09,0.0
1989-04-10,0.0
1989-04-11,0.034845621494407
1989-04-12,0.03770212223753333
1989-04-13,9.77406825802543
1989-04-14,11.162465409799056
1989-04-15,5.288339018821716
1989-04-16,2.1193899620663035
1989-04-17,4.532285403121602
1989-04-18,4.996032319285653
1989-04-19,1.1723566895181483
1989-04-20,10.510036143389614
1989-04-21,6.7488056150349705
1989-04-22,0.2101508676159111
1989-04-23,0.007427260427820412
1989-04-24,0.0
1989-04-25,0.0
1989-04-26,0.0
1989-04-27,0.0
1989-04-28,0.001548494860551066
1989-04-29,2.1399399529803884
1989-04-30,13.875494826923717
1989-05-01,19.474681160666726
1989-05-02,0.8455705778165297
1989-05-03,0.014286705361552198
1989-05-04,0.0
1989-05-05,0.20656356723471123
1989-05-06,0.17175540734421124
1989-05-07,0.0
1989-05-08,0.0
1989-05-09,0.0060670475464906885
1989-05-10,0.026975521563806316
1989-05-11,0.3613465055823326
1989-05-12,0.0
1989-05-13,0.0031267568066885524
1989-05-14,4.2451229312203145
1989-05-15,4.73312386599454
1989-05-16,0.23488189550963315
1989-05-17,0.0
1989-05-18,2.7589480009945957
1989-05-19,0.17473349169912664
1989-05-20,0.041062456142919306
1989-05-21,8.08283571763472
1989-05-22,2.5731634470549496
1989-05-23,1.0701560486446728
1989-05-24,0.969634014097127
1989-05-25,0.017486831997468307
1989-05-26,0.3157274641773917
1989-05-27,0.06893235563554546
1989-05-28,3.1422467665238814
1989-05-29,2.5407647002827036
1989-05-30,2.7072478099302812
1989-05-31,0.32313933968544006
1989-06-01,0.35650315338915045
1989-06-02,0.0
1989-06-03,0.14366419209082695
1989-06-04,5.479473135688088
1989-06-05,1.8469049280340022
1989-06-06,8.084367296912454
1989-06-07,13.499594775113193
1989-06-08,4.729708498174494
1989-06-09,0.41434286534786224
1989-06-10,0.11063582263886929
1989-06-11,1.158337565985593
1989-06-12,0.41845766319469974
1989-06-13,0.034003184769641266
1989-06-14,1.3737253445115956
1989-06-15,5.083033691753041
1989-06-16,0.33142917027527635
1989-06-17,3.557542009787126
1989-06-18,12.50444676659324
1989-06-19,14.366877555847168
1989-06-20,9.012574282559482
1989-06-21,13.975193760611795
1989-06-22,8.255253488367254
1989-06-23,12.078349720348012
1989-06-24,10.727428392930465
1989-06-25,13.22691770033403
1989-06-26,6.309798327359286
1989-06-27,5.006342508576133
1989-06-28,12.370460163463246
1989-06-29,9.836525721983476
1989-06-30,6.756180373105136
1989-07-01,25.05302654613148
1989-07-02,13.268031813881613
1989-07-03,10.180731903422963
1989-07-04,2.2614778605374424
1989-07-05,5.768262126229026
1989-07-06,5.431437210603193
1989-07-07,1.2469091388312252
1989-07-08,0.8574444434859536
1989-07-09,0.006866752879101445
1989-07-10,0.23293432186950336
1989-07-11,0.008210683876479214
1989-07-12,2.935696791518818
1989-07-13,2.6299154704267327
1989-07-14,1.1613019989295439
1989-07-15,0.5436243868686936
1989-07-16,1.8821683092550798
1989-07-17,6.655636310577393
1989-07-18,9.826078328219326
1989-07-19,13.700247417796742
1989-07-20,7.79501334103671
1989-07-21,12.892076275565408
1989-07-22,8.298138694329696
1989-07-23,9.920962116935037
1989-07-24,0.7589943165128882
1989-07-25,3.144489185376601
1989-07-26,1.8866933475841174
1989-07-27,1.0575092868371443
1989-07-28,10.18763542175293
1989-07-29,6.6386239311911845
1989-07-30,10.953821702436967
1989-07-31,2.9168155843561347
1989-08-01,22.988099011507902
1989-08-02,6.880173618143255
1989-08-03,5.002033119851893
1989-08-04,3.602546074173667
1989-08-05,0.16556094434450974
1989-08-06,0.0030335479161956095
1989-08-07,0.5151742899959738
1989-08-08,5.929224642840299
1989-08-09,14.592878385023637
1989-08-10,7.457000060514971
1989-08-11,11.246176047758622
1989-08-12,32.648965228687636
1989-08-13,12.632083979519932
1989-08-14,11.921191735701127
1989-08-15,0.972408267584714
1989-08-16,0.48295375298370014
1989-08-17,3.7528862953186035
1989-08-18,12.301240574229848
