,precipitation
1989-01-01,17.359806596280034
1989-01-02,3.73534230645134e-06
1989-01-03,0.9654969068397571
1989-01-04,0.07960053996621214
1989-01-05,0.0
1989-01-06,4.002209637331949
1989-01-07,0.3142888136741838
1989-01-08,3.0700178952222883
1989-01-09,3.3924021698622515
1989-01-10,3.0397616416621798
1989-01-11,0.17970702605332453
1989-01-12,6.820726762329896
1989-01-13,10.29635671898455
1989-01-14,0.3892857324358541
1989-01-15,4.438340463538557
1989-01-16,3.9318913636687043
1989-01-17,0.0
1989-01-18,0.0
1989-01-19,0.0
1989-01-20,0.0
1989-01-21,0.08815874914462529
1989-01-22,0.08815874914462529
1989-01-23,0.08815874914462529
1989-01-24,0.08815874914462529
1989-01-25,0.08815874914462529
1989-01-26,0.0
1989-01-27,0.7032236220759158
1989-01-28,0.0
1989-01-29,0.01949806572743439
1989-01-30,0.8105486112173566
1989-01-31,0.21476289208955
1989-02-01,0.0
1989-02-02,0.0
1989-02-03,0.0
1989-02-04,0.0
1989-02-05,0.0
1989-02-06,10.618242876767594
1989-02-07,11.954241048410555
1989-02-08,0.01203781574842495
1989-02-09,0.0
1989-02-10,0.0
1989-02-11,0.0
1989-02-12,0.0
1989-02-13,1.8461906049689378
1989-02-14,1.7690844823039156e-06
1989-02-15,0.0020084310797364225
1989-02-16,3.0141725504503127
1989-02-17,15.176254876416378
1989-02-18,30.023051832493664
1989-02-19,3.57016437873858
1989-02-20,0.031937102560321236
1989-02-21,3.452395987702596
1989-02-22,1.2940414212183569
1989-02-23,0.732513841029784
1989-02-24,0.6148320146504738
1989-02-25,0.0
1989-02-26,0.3420778732040226
1989-02-27,13.904033288398434
1989-02-28,27.530798211470874
1989-03-01,0.0
1989-03-02,0.0
1989-03-03,5.408971930002674
1989-03-04,1.1331448344996264
1989-03-05,3.8722319434631416
1989-03-06,32.08346440866285
1989-03-07,11.668185565106407
1989-03-08,1.044366921227184
1989-03-09,0.8614413497590386
1989-03-10,0.0
1989-03-11,0.0
1989-03-12,0.0
1989-03-13,4.888512011141013
1989-03-14,1.7470105718249909
1989-03-15,4.548034892637855
1989-03-16,2.7625022341878567
1989-03-17,0.00011609013696261808
1989-03-18,7.166717415668289
1989-03-19,7.868535098379335
1989-03-20,11.371864926678663
1989-03-21,6.2193611224785705
1989-03-22,7.7155085798507725
1989-03-23,27.489573104921206
1989-03-24,30.370379312612684
1989-03-25,0.0
1989-03-26,0.0
1989-03-27,0.0
1989-03-28,0.0
1989-03-29,0.007373420856848578
1989-03-30,15.646962146992298
1989-03-31,8.632888832131224
1989-04-01,0.04629453266400178
1989-04-02,0.0
1989-04-03,2.621275907194964
1989-04-04,0.013389762760358939
1989-04-05,17.899843590809734
1989-04-06,17.32945083016259
1989-04-07,25.421411440452705
1989-04-08,9.501360557007393
1989-04-09,1.4130034311727302
1989-04-10,1.599855613759175
1989-04-11,1.999244836757349
1989-04-12,7.2573915051953234e-06
1989-04-13,0.0
1989-04-14,0.0
1989-04-15,10.656447957504351
1989-04-16,0.1800647827766879
1989-04-17,0.0
1989-04-18,0.0001543751280574517
1989-04-19,0.7614189875911691
1989-04-20,0.0072582534282100136
1989-04-21,0.0
1989-04-22,0.023416840813273693
1989-04-23,0.0018775564881594678
1989-04-24,0.0
1989-04-25,1.916615119758059
1989-04-26,8.910409961837523
1989-04-27,6.33020143620128
1989-04-28,0.0021266624131948946
1989-04-29,19.215478770165348
1989-04-30,17.612030183146974
1989-05-01,18.85687366403182
1989-05-02,39.261454274083256
1989-05-03,0.020493511098547697
1989-05-04,0.0027807923104563085
1989-05-05,16.429151002846396
1989-05-06,28.21398689245854
1989-05-07,1.1337785053003793
1989-05-08,0.0
1989-05-09,10.769109064914305
1989-05-10,8.088208942775095
1989-05-11,2.3990204892127864
1989-05-12,0.22088178423272609
1989-05-13,0.0002099568587496698
1989-05-14,0.04242360055785082
1989-05-15,6.130218141151891
1989-05-16,7.485469068557484
1989-05-17,0.9781122025234293
1989-05-18,0.0
1989-05-19,0.0
1989-05-20,0.10363432482733409
1989-05-21,0.13154810068296915
1989-05-22,0.7995216422734405
1989-05-23,6.577070158628418
1989-05-24,0.0001698912309307035
1989-05-25,0.0
1989-05-26,0.0013871612465851243
1989-05-27,0.170798298524257
1989-05-28,0.0
1989-05-29,0.0
1989-05-30,0.0
1989-05-31,0.0
1989-06-01,0.06222756666152529
1989-06-02,1.8821903527773751
1989-06-03,1.127095765176044
1989-06-04,3.8301966927130664
1989-06-05,12.132838459718036
1989-06-06,34.785906853424066
1989-06-07,20.9596112281798
1989-06-08,5.063346852326652
1989-06-09,21.692971567486733
1989-06-10,0.015104280729777611
1989-06-11,0.0
1989-06-12,17.826941008637085
1989-06-13,19.164575120713167
1989-06-14,0.2789380049967926
1989-06-15,1.2211280172749164
1989-06-16,25.84735702501235
1989-06-17,10.587907599213501
1989-06-18,0.0011733510770732974
1989-06-19,0.29368759818979245
1989-06-20,14.036036995070534
1989-06-21,12.76447923941398
1989-06-22,9.054433518441115
1989-06-23,4.563298948579708
1989-06-24,10.053829226218637
1989-06-25,0.6376619366949484
1989-06-26,0.3181793903774355
1989-06-27,2.4871804022491837
1989-06-28,4.785653404361132
1989-06-29,0.37642318449148526
1989-06-30,0.0
1989-07-01,0.0
1989-07-02,0.0
1989-07-03,0.001175006457516801
1989-07-04,3.2740854351892317
1989-07-05,12.595586738893779
1989-07-06,19.37417338257427
1989-07-07,18.28160592719474
1989-07-08,1.941568323950136
1989-07-09,0.5742339949711948
1989-07-10,0.041979311426422895
1989-07-11,0.046432814004788256
1989-07-12,2.8705364683328476
1989-07-13,13.7590856687787
1989-07-14,2.9123916237282637
1989-07-15,1.9567285547827653
1989-07-16,7.652514209110018
1989-07-17,2.352132886888774
1989-07-18,0.3881655455652613
1989-07-19,0.42449485536429016
1989-07-20,1.3544461599886453
1989-07-21,5.989250990196812
1989-07-22,6.046241833622526
1989-07-23,0.26086807596512346
1989-07-24,11.681741419130185
1989-07-25,0.5109237126768157
1989-07-26,6.269837862813869
1989-07-27,18.367929005796267
1989-07-28,1.7842655918699433
1989-07-29,0.01376670213753091
1989-07-30,0.47950017955331603
1989-07-31,24.142046262084587
1989-08-01,12.978334987573481
1989-08-02,4.130828828320931
1989-08-03,0.0
1989-08-04,0.00017881477405651071
1989-08-05,0.5798489970251177
1989-08-06,0.05653627822675714
1989-08-07,0.5952345217267074
1989-08-08,1.2266330618390495
1989-08-09,0.00014666573666623963
1989-08-10,0.005903535169156512
1989-08-11,0.13383655605741354
1989-08-12,0.575523412644137
1989-08-13,0.11221055628411945
1989-08-14,9.50198464956033
1989-08-15,1.4151645948148364
1989-08-16,2.735013658054138
1989-08-17,22.953945514882314
1989-08-18,19.27885558224871
1989-08-19,2.4555771227869205
1989-08-20,1.362349363609464
1989-08-21,0.8423889104287898
1989-08-22,5.550037756675685
1989-08-23,1.0596606748383528
1989-08-24,8.083945651277274
1989-08-25,4.382378091612654
1989-08-26,5.582339281012152
1989-08-27,6.170074184901978
1989-08-28,1.8328754435716441
1989-08-29,4.253106693242004
1989-08-30,0.8750652723529784
1989-08-31,0.0019273013094915849
1989-09-01,0.0
1989-09-02,0.06373275596542873
1989-09-03,1.0378915329657008
1989-09-04,0.10187179808182656
1989-09-05,1.6461229616289461
1989-09-06,0.32201543713679043
1989-09-07,1.3447918212269678
1989-09-08,0.17754053941565237
1989-09-09,0.1975548736695977
1989-09-10,0.4035024737487303
1989-09-11,0.394451308035489
1989-09-12,1.412431797062036
1989-09-13,1.2708539274019992
1989-09-14,0.06523480569368087
1989-09-15,1.9829978998588882
1989-09-16,21.138836273408327
1989-09-17,0.5406529760277848
1989-09-18,0.3631517565474246
1989-09-19,0.2489127669601336
1989-09-20,7.072667471230927
1989-09-21,4.840202848195035
1989-09-22,7.362220028638186
1989-09-23,1.8916680995682578
1989-09-24,0.0026214209018105405
1989-09-25,18.229007456008844
1989-09-26,37.2374925118994
1989-09-27,0.12513359007862718
1989-09-28,8.836832809719911e-07
1989-09-29,0.14166504060590898
1989-09-30,15.369968210230734
1989-10-01,47.239613943290486
1989-10-02,37.156791827900335
1989-10-03,0.00013703858021957329
1989-10-04,0.0
1989-10-05,0.0
1989-10-06,0.0
1989-10-07,0.06491783671638747
1989-10-08,0.3887987641690336
1989-10-09,0.06616504957807708
1989-10-10,0.0
1989-10-11,1.021312276300314e-05
1989-10-12,1.021312276300314e-05
1989-10-13,1.021312276300314e-05
1989-10-14,1.021312276300314e-05
1989-10-15,1.2340859182784808e-05
1989-10-16,0.017508735654323357
1989-10-17,7.0641244294973635
1989-10-18,18.813702716431344
1989-10-19,25.84975442826984
1989-10-20,0.24283372089424646
1989-10-21,0.0
1989-10-22,0.0
1989-10-23,0.0
1989-10-24,0.0
1989-10-25,0.0
1989-10-26,0.0
1989-10-27,0.0
1989-10-28,0.0
1989-10-29,0.004987263170096187
1989-10-30,0.44380150588016426
1989-10-31,0.23900982280455646
1989-11-01,0.0026534700219099485
1989-11-02,18.486885739517394
1989-11-03,3.010132656595084
1989-11-04,0.01896488044674666
1989-11-05,0.0
1989-11-06,0.20867120698917754
1989-11-07,0.008637323781677583
1989-11-08,4.5081301317006375
1989-11-09,17.60982491873981
1989-11-10,0.0
1989-11-11,0.0
1989-11-12,0.0
1989-11-13,0.0
1989-11-14,0.20285944419308136
1989-11-15,5.7520748872687735
1989-11-16,18.38595308386759
1989-11-17,0.0
1989-11-18,0.0
1989-11-19,0.0
1989-11-20,0.0
1989-11-21,0.0
1989-11-22,2.0892607047631095
1989-11-23,30.576139649766628
1989-11-24,0.0
1989-11-25,0.0
1989-11-26,0.03435545168553196
1989-11-27,0.7042967227465684
1989-11-28,0.438023454910856
1989-11-29,0.03361075151269946
1989-11-30,0.0
1989-12-01,8.372914750276481e-06
1989-12-02,8.372914750276481e-06
1989-12-03,8.372914750276481e-06
1989-12-04,0.0024271062272765904
1989-12-05,8.372914750276481e-06
1989-12-06,0.0
1989-12-07,0.0
1989-12-08,36.579720815773406
1989-12-09,8.44276811417964
1989-12-10,1.9632153127657856
1989-12-11,0.028434564839533088
1989-12-12,13.621624126525761
1989-12-13,22.28552068585881
1989-12-14,0.0
1989-12-15,0.0
1989-12-16,0.70234128764565
1989-12-17,0.13241571546015837
1989-12-18,0.0008505132690551284
1989-12-19,4.848136784906216
1989-12-20,0.0661699000120791
1989-12-21,0.0
1989-12-22,0.012676649726088356
1989-12-23,0.28397835429528706
1989-12-24,0.4102243778471181
1989-12-25,0.0
1989-12-26,0.022967973721908078
1989-12-27,0.1807240528551523
1989-12-28,6.659919948993248e-05
1989-12-29,0.00015974815455411303
1989-12-30,1.0360974622824808
1989-12-31,6.153919173179127
1990-01-01,17.021916115129212
1990-01-02,0.0
1990-01-03,0.0
1990-01-04,5.514492778035927
1990-01-05,0.3200237870022217
1990-01-06,9.643982385898058
1990-01-07,0.3385784678769506
1990-01-08,25.441499941112646
1990-01-09,0.00019985027723842518
1990-01-10,0.0001600590539440849
1990-01-11,0.0
1990-01-12,0.0
1990-01-13,0.0
1990-01-14,0.0
1990-01-15,0.0
1990-01-16,0.0
1990-01-17,0.0
1990-01-18,0.6354189093545005
1990-01-19,0.02132210903902891
1990-01-20,3.5045163971376616
1990-01-21,23.188463981871454
1990-01-22,0.0
1990-01-23,0.0
1990-01-24,7.1754797281877085
1990-01-25,13.52825999082895
1990-01-26,24.24435066140712
1990-01-27,0.0
1990-01-28,0.0
1990-01-29,1.0987307980703072
1990-01-30,7.9678395757348195
1990-01-31,0.00021513491356288034
1990-02-01,0.0
1990-02-02,0.0
1990-02-03,0.0
1990-02-04,0.0
1990-02-05,0.0
1990-02-06,0.0
1990-02-07,3.2924121980716605
1990-02-08,0.0
1990-02-09,0.142947165307475
1990-02-10,28.60150751598473
1990-02-11,0.0
1990-02-12,0.0
1990-02-13,0.0
1990-02-14,0.0
1990-02-15,0.0
1990-02-16,14.484413420520099
1990-02-17,9.686560804852405
1990-02-18,0.0
1990-02-19,30.632505045409847
1990-02-20,0.0
1990-02-21,0.0
1990-02-22,6.080811453018603
1990-02-23,6.956317352919971
1990-02-24,2.47698682373125
1990-02-25,0.0
1990-02-26,0.0
1990-02-27,0.0022629206318634763
