,precipitation
1989-01-01,0.05386286035346173
1989-01-02,0.3061153854469458
1989-01-03,0.10126068198956785
1989-01-04,0.12824660809678604
1989-01-05,0.0
1989-01-06,0.0
1989-01-07,0.03439395362902925
1989-01-08,0.9430694571869996
1989-01-09,0.04491266046216932
1989-01-10,0.22161838475670576
1989-01-11,0.6287982525724322
1989-01-12,0.05125467882905234
1989-01-13,0.20795393053884825
1989-01-14,0.010432980162427505
1989-01-15,0.4530245663258526
1989-01-16,1.8817484423192061
1989-01-17,0.0
1989-01-18,0.013358241560360053
1989-01-19,0.010983903716639166
1989-01-20,1.2987216229077168
1989-01-21,10.49514878693525
1989-01-22,50.79485377854731
1989-01-23,0.06952605731214166
1989-01-24,0.0
1989-01-25,0.0
1989-01-26,1.088659549835545e-05
1989-01-27,0.0
1989-01-28,0.0023459407984015336
1989-01-29,0.22271243835069046
1989-01-30,0.40112490779105187
1989-01-31,0.0741256140381777
1989-02-01,0.027557234005060396
1989-02-02,0.0004023444933201736
1989-02-03,0.0017811907237492285
1989-02-04,0.24425635886430538
1989-02-05,0.005876473273519499
1989-02-06,0.16836957708965974
1989-02-07,2.0477496560771162
1989-02-08,0.10133753413852487
1989-02-09,0.00043058162915528535
1989-02-10,0.0
1989-02-11,5.3225704231082614e-05
1989-02-12,5.3225704231082614e-05
1989-02-13,5.3225704231082614e-05
1989-02-14,6.317141222902012e-05
1989-02-15,5.819855725783691e-05
1989-02-16,0.0
1989-02-17,0.0712475175866734
1989-02-18,0.02462497286596265
1989-02-19,0.06817124729996521
1989-02-20,0.0010798792187149463
1989-02-21,0.34129090714794097
1989-02-22,4.762532460463886
1989-02-23,0.10100485107868884
1989-02-24,0.009375338543548252
1989-02-25,0.0
1989-02-26,0.0
1989-02-27,0.0
1989-02-28,1.9413018967087783
1989-03-01,12.430300076101398
1989-03-02,30.044568553576646
1989-03-03,7.4279771132560395
1989-03-04,0.5422783425350088
1989-03-05,0.016701967674873783
1989-03-06,0.2825105924997536
1989-03-07,13.751266443835501
1989-03-08,0.5393597983626699
1989-03-09,0.23233030495495202
1989-03-10,1.8926056097485863e-05
1989-03-11,1.896025255503332e-05
1989-03-12,1.896025255503332e-05
1989-03-13,1.896025255503332e-05
1989-03-14,0.031176705204217663
1989-03-15,1.896025255503332e-05
1989-03-16,0.26620597548801883
1989-03-17,0.6945250165242919
1989-03-18,0.04646624057732197
1989-03-19,0.00058121890949872
1989-03-20,0.000904122007713385
1989-03-21,0.001408425677946953
1989-03-22,0.018684174193295447
1989-03-23,3.8965651166442745
1989-03-24,0.8241922359498247
1989-03-25,0.0
1989-03-26,0.0
1989-03-27,5.2177120915272246e-05
1989-03-28,0.00012223082298964697
1989-03-29,0.23484949353921197
1989-03-30,0.8308845141673671
1989-03-31,3.378683660598651
1989-04-01,2.5220915193294533
1989-04-02,0.0
1989-04-03,0.0
1989-04-04,11.272506331421013
1989-04-05,1.3426852164281102
1989-04-06,0.0
1989-04-07,0.0
1989-04-08,0.0
1989-04-09,0.0
1989-04-10,0.0
1989-04-11,0.14714432861791227
1989-04-12,0.03456993296917123
1989-04-13,3.1953108062975164
1989-04-14,4.069986464898061
1989-04-15,1.7875570131047065
1989-04-16,0.750686161338084
1989-04-17,2.922586039008671
1989-04-18,1.422656237525664
1989-04-19,2.161405401182075
1989-04-20,2.2669070376573055
1989-04-21,0.7730094122341727
1989-04-22,0.05863041028432532
1989-04-23,2.1261256924634862e-05
1989-04-24,0.0004910705774171102
1989-04-25,0.0
1989-04-26,0.0
1989-04-27,0.0
1989-04-28,0.001063112678567245
1989-04-29,0.6443759405579348
1989-04-30,14.90042268177922
1989-05-01,12.22776161981697
1989-05-02,0.6470847273534189
1989-05-03,2.2184468174867194e-05
