,precipitation
1989-01-01,0.00011619273941738084
1989-01-02,0.128345695767684
1989-01-03,0.0
1989-01-04,0.0
1989-01-05,0.654024972264318
1989-01-06,0.00350278922666148
1989-01-07,0.22607391423850898
1989-01-08,0.003491190855166396
1989-01-09,0.003491190855166396
1989-01-10,0.003491190855166396
1989-01-11,0.0
1989-01-12,0.0
1989-01-13,0.0
1989-01-14,0.0
1989-01-15,0.0
1989-01-16,0.0
1989-01-17,0.0
1989-01-18,0.0
1989-01-19,0.0
1989-01-20,0.0
1989-01-21,0.0
1989-01-22,0.0
1989-01-23,0.0
1989-01-24,0.0
1989-01-25,0.0
1989-01-26,0.03764225512132622
1989-01-27,0.006629963703999779
1989-01-28,12.877460870277192
1989-01-29,0.08235015029238045
1989-01-30,0.0
1989-01-31,0.0
1989-02-01,0.061781496992436215
1989-02-02,0.4644941844511382
1989-02-03,1.5095496967702056
1989-02-04,1.2770038695305634
1989-02-05,3.071985597271151
1989-02-06,3.008253122507291
1989-02-07,0.0
1989-02-08,0.002178954277113736
1989-02-09,0.0001821645463596898
1989-02-10,0.0
1989-02-11,0.0
1989-02-12,1.5271936317485297
1989-02-13,0.04885394483432001
1989-02-14,0.6889847559279659
1989-02-15,0.24461788124207592
1989-02-16,0.0002043826401874255
1989-02-17,4.941903202729397
1989-02-18,0.5316479510053715
1989-02-19,0.46398105207611656
1989-02-20,3.05829605559929
1989-02-21,0.0
1989-02-22,0.0
1989-02-23,0.0
1989-02-24,0.0
1989-02-25,0.0
1989-02-26,0.0
1989-02-27,0.8658165572176043
1989-02-28,0.4172689796546306
1989-03-01,0.3736632480545544
1989-03-02,0.23550533387754122
1989-03-03,0.026899942863405017
1989-03-04,0.15337341794129963
1989-03-05,0.0008643610854800441
1989-03-06,0.0
1989-03-07,0.0
1989-03-08,0.0
1989-03-09,0.0
1989-03-10,0.0
1989-03-11,1.0693456919006228e-05
1989-03-12,1.0693456919006228e-05
1989-03-13,0.0002371798088733148
1989-03-14,1.0693456919006228e-05
1989-03-15,1.0693456919006228e-05
1989-03-16,0.0
1989-03-17,0.0
1989-03-18,0.0049902386283316065
1989-03-19,0.0
1989-03-20,0.6430474049152237
1989-03-21,0.02697916771321608
1989-03-22,7.149793742913872e-05
1989-03-23,1.7435929643851044e-05
1989-03-24,1.7435929643851044e-05
1989-03-25,1.7435929643851044e-05
1989-03-26,1.8091558946957826
1989-03-27,0.011400158128412372
1989-03-28,0.7191476421260049
1989-03-29,0.0026244125930125714
1989-03-30,17.81935795198619
1989-03-31,4.119011699491959
1989-04-01,0.0
1989-04-02,4.16832735015541
1989-04-03,0.30150415042986634
1989-04-04,0.23469134574474468
1989-04-05,5.837527036265311e-05
1989-04-06,0.004475211712775589
1989-04-07,0.021444492534428934
1989-04-08,0.00047712549667315677
1989-04-09,5.624746858974202
1989-04-10,1.5989936848641249
1989-04-11,0.015207831961358241
1989-04-12,0.11876319010785341
1989-04-13,0.001871508215588043
1989-04-14,0.00032081397423511633
1989-04-15,0.38304505759429064
1989-04-16,0.0
1989-04-17,0.0
1989-04-18,0.0
1989-04-19,0.0
1989-04-20,0.0
1989-04-21,0.10444926633378476
1989-04-22,0.0005545439572735909
1989-04-23,0.0002571830045427885
1989-04-24,0.08161363402912193
1989-04-25,0.05994771803830424
1989-04-26,0.004259474428341467
1989-04-27,0.7677746239951051
1989-04-28,0.0
1989-04-29,0.4397017308781408
1989-04-30,0.5784770821431109
1989-05-01,0.06845096385798964
1989-05-02,5.017192644422552
1989-05-03,0.03373376690613889
1989-05-04,9.713693700156394
1989-05-05,0.431523196594794
1989-05-06,0.0
1989-05-07,0.0
1989-05-08,0.0
1989-05-09,1.3755398923611095
1989-05-10,0.04989710014139057
1989-05-11,0.013236433523363088
1989-05-12,6.606511331455011
1989-05-13,0.9028832734965546
1989-05-14,0.8696142864752248
1989-05-15,0.757470878236188
1989-05-16,8.49023333231629
1989-05-17,42.473242761895726
1989-05-18,52.5614120183349
1989-05-19,0.4616690576142756
1989-05-20,0.052086181428250826
1989-05-21,3.191318481127067
1989-05-22,0.7669058452366108
1989-05-23,0.0
1989-05-24,0.0
1989-05-25,0.3658537252782957
1989-05-26,0.0005590925545224845
1989-05-27,0.0
1989-05-28,0.0610591285850328
1989-05-29,0.02939411648076677
1989-05-30,0.05110070705640301
1989-05-31,1.5143839790304452
1989-06-01,5.392408524890613
1989-06-02,0.9843025601705786
1989-06-03,5.727969389452199
1989-06-04,37.290486514363224
1989-06-05,0.8080821114111857
1989-06-06,0.05669999195837035
1989-06-07,47.03743098814894
1989-06-08,1.8013665577867515
1989-06-09,6.350181395708025
1989-06-10,15.505102530263276
1989-06-11,14.094159539059387
1989-06-12,7.359188078226402
1989-06-13,6.487374167168213
1989-06-14,0.5620658207756205
1989-06-15,0.0005732331308208646
1989-06-16,0.054917332980186286
1989-06-17,0.6449977254534739
1989-06-18,0.054917332980186286
1989-06-19,0.054917332980186286
1989-06-20,0.054917332980186286
1989-06-21,0.2533733548837697
1989-06-22,55.50135834274709
1989-06-23,12.57546705105394
1989-06-24,5.377431646960799
1989-06-25,0.017241137441336922
1989-06-26,0.7106080715797105
1989-06-27,33.179708504137224
1989-06-28,1.7964964985780935e-05
1989-06-29,0.040907003335904926
1989-06-30,0.4354023449561797
1989-07-01,0.35840034476586957
1989-07-02,0.013182935263169184
1989-07-03,0.0016741555635771943
1989-07-04,0.0
1989-07-05,0.0
1989-07-06,0.0
1989-07-07,0.0
1989-07-08,0.0
1989-07-09,0.0
1989-07-10,2.5052862037901087
1989-07-11,2.2792568803187603
1989-07-12,0.8838892098247397
1989-07-13,28.732071214844648
1989-07-14,0.5562113040963199
1989-07-15,0.11275909629067707
1989-07-16,0.01781884708200911
1989-07-17,0.839862707800433
1989-07-18,0.18493802856679548
1989-07-19,0.009971868569605614
1989-07-20,0.0
1989-07-21,0.03697575025361981
1989-07-22,0.11336390437065197
1989-07-23,1.3729779207366637
1989-07-24,0.7781669130422513
1989-07-25,0.34993444454885186
1989-07-26,0.13301996226429758
1989-07-27,0.2558730550309073
1989-07-28,0.6751983527788589
1989-07-29,0.3812032830955455
1989-07-30,3.6873826339516715
1989-07-31,2.148331424650942
1989-08-01,2.4053066150673534
1989-08-02,0.3768481394304526
1989-08-03,0.30443244587836754
1989-08-04,1.193562497391464
1989-08-05,0.1842923233447343
1989-08-06,1.4724092500539305
1989-08-07,0.1274581642297004
1989-08-08,0.0
1989-08-09,0.0
1989-08-10,1.6157163738390241
1989-08-11,5.647966704543205
1989-08-12,5.717818169473011
1989-08-13,52.9825908902421
1989-08-14,2.586515398142337
1989-08-15,0.2154558670815386
1989-08-16,2.3050396251098038
1989-08-17,0.8784304680737542
1989-08-18,0.8995680169903288
1989-08-19,2.218396678590172
1989-08-20,1.0023979692807699
1989-08-21,0.8584430032739115
1989-08-22,5.278774123135765
1989-08-23,7.026142410901474
1989-08-24,3.948863868931498
1989-08-25,0.4941680726322115
1989-08-26,0.15781358018724323
1989-08-27,1.8007369374769033
1989-08-28,3.9273371244078765
1989-08-29,30.050871633353914
1989-08-30,7.736852932698117
1989-08-31,0.00879022331383279
1989-09-01,1.994467483019833
1989-09-02,4.867834713517301
1989-09-03,1.1465774103965332
1989-09-04,1.2691976805569376
1989-09-05,9.502430580512234
1989-09-06,0.25668643709420946
1989-09-07,0.7068402325457661
1989-09-08,2.5133724239774096
1989-09-09,8.892292905105847
1989-09-10,0.0014220749204261623
1989-09-11,3.8440692374433336
1989-09-12,38.426864562393
1989-09-13,11.18734095730482
1989-09-14,0.5262774385083686
1989-09-15,0.0
1989-09-16,0.0
1989-09-17,0.0
1989-09-18,0.0
1989-09-19,0.0
1989-09-20,0.0
1989-09-21,1.215157973417835
1989-09-22,0.059924948931406236
1989-09-23,0.0
1989-09-24,0.0
1989-09-25,0.0
1989-09-26,0.0
1989-09-27,0.0
1989-09-28,0.0
1989-09-29,0.0
1989-09-30,0.0
1989-10-01,0.0
1989-10-02,0.0
1989-10-03,0.0
1989-10-04,0.0
1989-10-05,0.4890100845599901
1989-10-06,1.557077483617224
1989-10-07,0.4895887077511379
1989-10-08,0.0
1989-10-09,0.0
1989-10-10,0.0
1989-10-11,0.0
1989-10-12,0.0
1989-10-13,0.0
1989-10-14,0.0
1989-10-15,0.0
1989-10-16,4.007848253909894
1989-10-17,0.015347893889975393
1989-10-18,0.0030777978643568493
1989-10-19,0.0207284369427048
1989-10-20,0.0
1989-10-21,0.004981802217864936
1989-10-22,0.00011945979386560007
1989-10-23,0.00011945979386560007
1989-10-24,0.00037643181742124656
1989-10-25,0.007906833062180178
1989-10-26,1.2949922524464272
1989-10-27,0.9692236034820644
1989-10-28,2.001760733736181
1989-10-29,1.4058290137136724
1989-10-30,0.005872273184999437
1989-10-31,0.0
1989-11-01,0.11688163667222272
1989-11-02,0.017638807209234327
1989-11-03,0.0
1989-11-04,4.379458535882819e-05
1989-11-05,0.0
1989-11-06,0.00022458597291134024
1989-11-07,0.00022458597291134024
1989-11-08,0.03230739522223052
1989-11-09,0.00022458597291134024
1989-11-10,0.00022458597291134024
1989-11-11,0.0
1989-11-12,0.0
1989-11-13,0.0
1989-11-14,0.0
