,precipitation
1989-01-01,0.0
1989-01-02,0.0
1989-01-03,0.0
1989-01-04,0.0
1989-01-05,0.0
1989-01-06,0.54651934
1989-01-07,1.0528235
1989-01-08,0.00902571
1989-01-09,0.45126206
1989-01-10,0.010687794
1989-01-11,0.0
1989-01-12,0.0
1989-01-13,0.0
1989-01-14,0.0
1989-01-15,0.0
1989-01-16,0.006017489
1989-01-17,0.09202172
1989-01-18,30.193563
1989-01-19,0.64768183
1989-01-20,2.743791
1989-01-21,1.279455
1989-01-22,0.06850718
1989-01-23,0.0121562295
1989-01-24,4.8691754
1989-01-25,0.5182983
1989-01-26,2.5975108
1989-01-27,0.23453712
1989-01-28,0.0
1989-01-29,8.298873
1989-01-30,0.0
1989-01-31,0.57249177
1989-02-01,0.39691234
1989-02-02,18.11853
1989-02-03,0.23123229
1989-02-04,0.0
1989-02-05,0.0
1989-02-06,0.045113083
1989-02-07,7.1783285
1989-02-08,0.0
1989-02-09,0.08784927
1989-02-10,0.061816465
1989-02-11,0.0005028527
1989-02-12,0.0
1989-02-13,3.5751953
1989-02-14,1.1469251
1989-02-15,2.3276286
1989-02-16,2.855921
1989-02-17,0.0
1989-02-18,0.077683516
1989-02-19,0.20182194
1989-02-20,21.283255
1989-02-21,3.7271159
1989-02-22,0.0
1989-02-23,0.0007195122
1989-02-24,0.0
1989-02-25,0.0
1989-02-26,0.07726138
1989-02-27,0.07726138
1989-02-28,0.07726138
1989-03-01,1.4571307
1989-03-02,57.88044
1989-03-03,0.04161967
1989-03-04,19.413013
1989-03-05,0.012387758
1989-03-06,0.0
1989-03-07,0.0
1989-03-08,0.33606642
1989-03-09,0.0004961376
1989-03-10,0.23719975
1989-03-11,1.1313033
1989-03-12,0.045664907
1989-03-13,0.03373338
1989-03-14,0.0
1989-03-15,0.0
1989-03-16,5.9880686
1989-03-17,0.0
1989-03-18,0.0
1989-03-19,0.0
1989-03-20,0.04288413
1989-03-21,2.3562465
1989-03-22,0.26826623
1989-03-23,0.39438254
1989-03-24,15.209129
1989-03-25,0.07449607
1989-03-26,0.0
1989-03-27,0.0
1989-03-28,0.0
1989-03-29,0.0
1989-03-30,0.0
1989-03-31,0.0
1989-04-01,0.008965275
1989-04-02,0.008965275
1989-04-03,0.35280672
1989-04-04,0.008965275
1989-04-05,0.1052496
1989-04-06,0.0
1989-04-07,0.0
1989-04-08,0.022667224
1989-04-09,59.408867
1989-04-10,0.0
1989-04-11,3.7986796e-05
1989-04-12,3.7986796e-05
1989-04-13,0.0007977228
1989-04-14,3.7986796e-05
1989-04-15,3.7986796e-05
1989-04-16,13.499923
1989-04-17,0.009857622
1989-04-18,0.0024354893
1989-04-19,0.017502006
1989-04-20,0.0
1989-04-21,0.0
1989-04-22,0.0
1989-04-23,0.0
1989-04-24,0.0
1989-04-25,0.0
1989-04-26,2.146847
1989-04-27,0.0
1989-04-28,2.9232445
1989-04-29,2.6664631
1989-04-30,0.55160534
1989-05-01,0.0
1989-05-02,0.0
1989-05-03,0.0
1989-05-04,0.0
1989-05-05,0.0
1989-05-06,0.29728866
1989-05-07,6.180905e-05
1989-05-08,6.180905e-05
1989-05-09,0.17691965
1989-05-10,6.180905e-05
1989-05-11,0.00050569355
1989-05-12,0.0
1989-05-13,0.0
1989-05-14,0.0
1989-05-15,16.0374
1989-05-16,0.0035478629
1989-05-17,0.0021643022
1989-05-18,0.0021643022
1989-05-19,0.5856386
1989-05-20,0.0021643022
1989-05-21,0.0
1989-05-22,0.0
1989-05-23,2.7291868
1989-05-24,0.028147448
1989-05-25,0.0
1989-05-26,0.0
1989-05-27,0.0
1989-05-28,0.0
1989-05-29,0.0
1989-05-30,0.0
1989-05-31,0.0
1989-06-01,0.024292503
1989-06-02,11.271278
1989-06-03,0.048168115
1989-06-04,0.0
1989-06-05,0.0
1989-06-06,0.0
1989-06-07,0.0
1989-06-08,0.0
1989-06-09,0.0
1989-06-10,0.0
1989-06-11,2.1709728
1989-06-12,2.1709728
1989-06-13,2.1709728
1989-06-14,2.1709728
1989-06-15,2.1709728
1989-06-16,0.0
1989-06-17,0.0
1989-06-18,0.0
1989-06-19,0.0
1989-06-20,0.0
1989-06-21,26.687506
1989-06-22,0.22065344
1989-06-23,0.00045218278
1989-06-24,0.0
1989-06-25,0.0
1989-06-26,0.0063751014
1989-06-27,1.324206
1989-06-28,0.010714067
1989-06-29,0.008102848
1989-06-30,0.8191227
1989-07-01,0.0
1989-07-02,0.0
1989-07-03,0.0
1989-07-04,0.0
1989-07-05,0.0
1989-07-06,0.0
1989-07-07,0.0
1989-07-08,0.0
1989-07-09,0.0
1989-07-10,0.0
1989-07-11,0.15678065
1989-07-12,0.18195759
1989-07-13,0.0007051893
1989-07-14,0.0
1989-07-15,0.0
1989-07-16,0.0
1989-07-17,0.0
1989-07-18,0.0
1989-07-19,0.0
1989-07-20,7.5004554
1989-07-21,0.00051916146
1989-07-22,0.19388965
1989-07-23,58.64888
1989-07-24,0.28601542
1989-07-25,0.0052549187
1989-07-26,0.03703155
1989-07-27,5.172474
1989-07-28,3.3844395
1989-07-29,1.918258
1989-07-30,0.050563354
1989-07-31,0.0
1989-08-01,0.0
1989-08-02,0.04289419
1989-08-03,27.895037
1989-08-04,8.0243
1989-08-05,0.0
1989-08-06,0.0
1989-08-07,0.0
1989-08-08,0.038620576
1989-08-09,3.0717704
1989-08-10,1.1949625
1989-08-11,0.0
1989-08-12,0.0
1989-08-13,0.0
1989-08-14,0.0
1989-08-15,0.0
1989-08-16,0.0
1989-08-17,0.067208394
1989-08-18,3.676565
1989-08-19,36.261158
1989-08-20,4.588938
1989-08-21,24.870312
1989-08-22,4.384767
1989-08-23,0.0013481061
1989-08-24,0.80057895
1989-08-25,0.0
1989-08-26,0.009523999
1989-08-27,0.0
1989-08-28,0.0
1989-08-29,0.0
1989-08-30,0.51901776
1989-08-31,0.300499
1989-09-01,0.000956629
1989-09-02,0.0
1989-09-03,0.0
1989-09-04,3.0086033
1989-09-05,12.51388
1989-09-06,0.0
1989-09-07,0.0
1989-09-08,0.0
1989-09-09,0.0
