,precipitation
1989-01-01,0.8348016328408236
1989-01-02,1.4924233379617866
1989-01-03,7.289616504757113
1989-01-04,3.590577767075148
1989-01-05,3.524761596434012
1989-01-06,1.313002019253935
1989-01-07,2.0352645563707386
1989-01-08,6.557365971741358
1989-01-09,5.923573504510033
1989-01-10,1.525399795002577
1989-01-11,0.22256961999942745
1989-01-12,0.22256961999942745
1989-01-13,14.252323284778873
1989-01-14,0.7457385479076756
1989-01-15,8.324205256220182
1989-01-16,16.331366199702146
1989-01-17,9.54443720833899
1989-01-18,11.50190021260395
1989-01-19,0.6120664549984255
1989-01-20,0.3678343614219864
1989-01-21,4.419199509336964
1989-01-22,8.188628255610933
1989-01-23,1.7029449985359275
1989-01-24,0.4562924472188705
1989-01-25,0.4915570035896092
1989-01-26,0.0
1989-01-27,1.1482488356825062
1989-01-28,0.0
1989-01-29,0.0
1989-01-30,0.905528542162326
1989-01-31,6.120636528720593
1989-02-01,2.2561679064904134
1989-02-02,1.971656577285293
1989-02-03,0.0
1989-02-04,0.0
1989-02-05,0.0
1989-02-06,0.0
1989-02-07,0.0
1989-02-08,0.0
1989-02-09,0.0
1989-02-10,0.0
1989-02-11,0.0
1989-02-12,0.389496834998998
1989-02-13,0.44561284141969615
1989-02-14,0.05564240499985686
1989-02-15,0.0
1989-02-16,12.087598519040538
1989-02-17,26.265927353589223
1989-02-18,17.216252111787885
1989-02-19,3.7768253808643086
1989-02-20,2.251175338645295
1989-02-21,1.9574677858641654
1989-02-22,22.474832312834284
1989-02-23,7.715056496617103
1989-02-24,0.7446772771641869
1989-02-25,4.79202395308776
1989-02-26,0.05564240499985686
1989-02-27,0.9264608606817906
1989-02-28,1.7963321135220416
1989-03-01,6.81864579507759
1989-03-02,7.066566016221328
1989-03-03,0.0
1989-03-04,0.1815896078415394
1989-03-05,20.759632809105568
1989-03-06,15.985356423488586
1989-03-07,6.625997232587915
1989-03-08,3.4680083521399956
1989-03-09,4.527133424442179
1989-03-10,12.227439978635134
1989-03-11,15.742329611211597
1989-03-12,22.60984052063259
1989-03-13,9.469273161757965
1989-03-14,7.77954667969341
1989-03-15,4.157376239503734
1989-03-16,8.055911968046534
1989-03-17,2.6626989623395474
1989-03-18,7.272740574634431
1989-03-19,0.08259918357958815
1989-03-20,0.0
1989-03-21,10.863414119102522
1989-03-22,0.35730202295691926
1989-03-23,0.340238423578443
1989-03-24,3.216527830125544
1989-03-25,20.10821369197928
1989-03-26,1.8698207235943334
1989-03-27,10.483240123795749
1989-03-28,4.631231445146302
1989-03-29,3.897530729339683
1989-03-30,1.9787375264898408
1989-03-31,4.095938470942469
1989-04-01,13.641349964568585
1989-04-02,10.056347463628585
1989-04-03,2.3290394687117173
1989-04-04,10.12510974749816
1989-04-05,26.047456488047864
1989-04-06,1.9702266710199157
1989-04-07,1.7233512649981393
1989-04-08,0.0
1989-04-09,0.0
1989-04-10,0.09371823067205576
1989-04-11,0.0
1989-04-12,0.0
1989-04-13,0.0
1989-04-14,0.0
1989-04-15,0.05564240499985686
1989-04-16,0.0
1989-04-17,0.0
1989-04-18,0.0
1989-04-19,1.4260002686709201
1989-04-20,4.403341962519775
1989-04-21,0.9836087593176369
1989-04-22,0.5073311964209845
1989-04-23,0.6200368106832219
1989-04-24,0.0
1989-04-25,0.22304322142026872
1989-04-26,1.6192036757433454
1989-04-27,0.0
1989-04-28,0.0
1989-04-29,0.0
1989-04-30,0.0
1989-05-01,0.0
1989-05-02,0.0
1989-05-03,0.0
1989-05-04,0.0
1989-05-05,0.00047360142084126796
1989-05-06,0.06297360142084127
1989-05-07,0.0
1989-05-08,0.0
1989-05-09,0.18844720284168254
1989-05-10,1.0216624735770117
1989-05-11,0.06431353721385998
1989-05-12,0.07479438573776248
1989-05-13,0.0
1989-05-14,0.0
1989-05-15,0.0
1989-05-16,0.47061263635542083
1989-05-17,12.46484767664373
1989-05-18,4.570909297478405
1989-05-19,0.11128480999971373
1989-05-20,0.0
1989-05-21,0.0
1989-05-22,0.056589607841539394
1989-05-23,4.11489601480875
1989-05-24,5.242648613556685
1989-05-25,1.2944377078386766
1989-05-26,1.5569833014881225
1989-05-27,11.256862066533076
1989-05-28,6.183368485428166
1989-05-29,2.5244583344553493
1989-05-30,0.0
1989-05-31,0.03660449216375741
1989-06-01,0.0
1989-06-02,0.20844436723418838
1989-06-03,0.0
1989-06-04,0.0
1989-06-05,0.0
1989-06-06,0.0
1989-06-07,0.0
1989-06-08,0.0
1989-06-09,0.0
1989-06-10,0.0
1989-06-11,0.0
1989-06-12,0.0
1989-06-13,0.0
1989-06-14,4.139833692979394
1989-06-15,0.984897205169491
1989-06-16,0.6126541243210729
1989-06-17,0.006383993579301871
1989-06-18,0.049372479322361155
1989-06-19,4.280886550860299
1989-06-20,0.09584077215903317
1989-06-21,0.26792611284669304
1989-06-22,0.0
1989-06-23,0.0
1989-06-24,0.0
1989-06-25,0.0
1989-06-26,0.05611600642069813
1989-06-27,0.427048530004438
1989-06-28,3.721806265509579
1989-06-29,4.541510845814348
1989-06-30,8.932891584480076
1989-07-01,10.606309072468527
1989-07-02,4.848191449449623
1989-07-03,0.9287195814833983
1989-07-04,0.2978376071580312
1989-07-05,0.0
1989-07-06,0.03660449216375741
1989-07-07,0.1601331586553159
1989-07-08,0.0
1989-07-09,0.0
1989-07-10,0.0
1989-07-11,0.0
1989-07-12,0.0
1989-07-13,0.23675841142055498
1989-07-14,0.0
1989-07-15,0.0
1989-07-16,10.922078599393835
1989-07-17,2.2374774784586253
1989-07-18,0.0
1989-07-19,0.0
1989-07-20,0.0
1989-07-21,0.33385442999914117
1989-07-22,0.0
1989-07-23,0.0
1989-07-24,0.0
1989-07-25,0.0
1989-07-26,0.0
1989-07-27,0.0
1989-07-28,0.0
1989-07-29,0.00047360142084126796
1989-07-30,0.7991443435187489
1989-07-31,1.0530472227872851
1989-08-01,0.7274711920508109
1989-08-02,0.32610112209848013
1989-08-03,0.0
1989-08-04,0.0
1989-08-05,0.0
1989-08-06,0.0
1989-08-07,0.0
1989-08-08,0.04298848574305928
1989-08-09,0.0
1989-08-10,0.0
1989-08-11,0.0
1989-08-12,0.0
1989-08-13,0.0
1989-08-14,0.54570301695633
1989-08-15,2.347238504313486
1989-08-16,0.389496834998998
1989-08-17,0.0
1989-08-18,0.0
1989-08-19,0.5990419142031159
1989-08-20,1.0523565735823084
1989-08-21,1.3096482641507223
1989-08-22,7.581817603207006
1989-08-23,0.4451392399988549
1989-08-24,0.0
1989-08-25,0.0
1989-08-26,0.0
1989-08-27,0.05611600642069813
1989-08-28,0.0
1989-08-29,0.01951151425694072
1989-08-30,0.06297360142084127
1989-08-31,0.0
1989-09-01,0.6947171285191782
1989-09-02,1.0343163928338093
1989-09-03,0.0
1989-09-04,0.0
1989-09-05,0.23770561426223752
1989-09-06,0.0
1989-09-07,0.0
1989-09-08,0.0
1989-09-09,0.0
1989-09-10,0.0
1989-09-11,0.0
1989-09-12,0.0
1989-09-13,0.0
1989-09-14,0.0
1989-09-15,0.0
1989-09-16,0.361758411420555
1989-09-17,2.2634649427838496
1989-09-18,0.0
1989-09-19,0.0
1989-09-20,0.0
1989-09-21,0.0
1989-09-22,0.0
1989-09-23,0.0
1989-09-24,0.0
1989-09-25,0.0
1989-09-26,1.3698428350071576
1989-09-27,1.3243501628452616
1989-09-28,0.0
1989-09-29,0.04298848574305928
1989-09-30,0.22304322142026872
1989-10-01,0.4451392399988549
1989-10-02,0.0
1989-10-03,0.0
1989-10-04,0.8416592278409668
1989-10-05,0.4328154757327519
1989-10-06,0.0
1989-10-07,0.0
1989-10-08,0.0
1989-10-09,0.0
1989-10-10,1.1890632899974234
1989-10-11,1.627882075072865
1989-10-12,15.020415916163783
1989-10-13,3.5809781618468604
1989-10-14,1.8513353592580866
1989-10-15,0.0
1989-10-16,0.0
1989-10-17,0.0
1989-10-18,4.919028605768971
1989-10-19,0.0
1989-10-20,4.6036023078704575
1989-10-21,22.58524066113759
1989-10-22,12.322012494964643
1989-10-23,18.4586158185009
1989-10-24,2.9669793201335612
1989-10-25,0.11861600642069813
1989-10-26,11.48273906523706
1989-10-27,3.855638238593475
1989-10-28,0.22990081642041185
1989-10-29,0.0
1989-10-30,0.0
1989-10-31,0.0
1989-11-01,0.0
1989-11-02,0.0
1989-11-03,0.514496834998998
1989-11-04,11.561965806635142
1989-11-05,2.517623414993845
1989-11-06,8.325931243851864
1989-11-07,0.7086604543230769
1989-11-08,7.510541005594365
1989-11-09,24.853634133610985
1989-11-10,17.57490133765334
1989-11-11,12.193893246711442
1989-11-12,30.858357599604986
1989-11-13,6.553868770207999
1989-11-14,3.233119352904241
1989-11-15,0.05564240499985686
1989-11-16,2.2369350572830027
1989-11-17,11.428413523922151
1989-11-18,0.66101682284111
1989-11-19,2.468308167907103
1989-11-20,2.0635906492718292
1989-11-21,2.482166804337536
1989-11-22,0.0
1989-11-23,19.96623918888107
1989-11-24,10.324100376824386
1989-11-25,3.1344430892070196
1989-11-26,10.34317052839754
1989-11-27,0.05564240499985686
1989-11-28,0.0
1989-11-29,0.0
1989-11-30,0.0
1989-12-01,0.0
1989-12-02,10.019877815391807
1989-12-03,37.953335022407835
1989-12-04,64.25774253203467
1989-12-05,1.1705966773656018
1989-12-06,0.5428744178412531
1989-12-07,0.05564240499985686
1989-12-08,15.422484841254827
1989-12-09,0.35939040431634867
1989-12-10,0.08117837931706434
1989-12-11,0.0
1989-12-12,0.0
1989-12-13,0.0
1989-12-14,0.0
1989-12-15,0.0
1989-12-16,0.0
1989-12-17,0.0
1989-12-18,0.11128480999971373
1989-12-19,0.0
1989-12-20,0.37594720284168254
1989-12-21,2.0537268485989144
1989-12-22,0.16692721499957058
1989-12-23,1.7695124749521876
1989-12-24,1.026934667166907
1989-12-25,0.0
1989-12-26,0.0
1989-12-27,0.9070634143266559
1989-12-28,3.352791284343405
1989-12-29,0.05564240499985686
1989-12-30,0.0
1989-12-31,7.7605381453856515
1990-01-01,6.600373708688529
1990-01-02,0.3466224171577449
1990-01-03,5.810476117991706
1990-01-04,15.346636451889092
1990-01-05,19.667631963562023
1990-01-06,17.080883806344726
1990-01-07,39.181294664621774
1990-01-08,24.2983142417939
1990-01-09,76.7495728932529
1990-01-10,5.377078318661329
1990-01-11,1.4408777879065304
1990-01-12,0.25638399357930186
1990-01-13,5.694205046567143
1990-01-14,0.1637775628966525
1990-01-15,1.8998977757486424
1990-01-16,5.68540155594247
1990-01-17,0.0
1990-01-18,0.0
1990-01-19,0.0
1990-01-20,0.0
1990-01-21,0.44561284141969615
1990-01-22,12.034096946036522
1990-01-23,12.383842496977557
1990-01-24,0.5929991636339855
1990-01-25,11.672730306872056
1990-01-26,1.6229116186405705
1990-01-27,16.132984390416144
1990-01-28,31.293171985724495
1990-01-29,6.76303755020528
1990-01-30,18.54621226502166
1990-01-31,10.00239555074521
1990-02-01,16.074927269970125
1990-02-02,7.262369973108375
1990-02-03,8.036660389011725
1990-02-04,3.222165863654744
1990-02-05,22.56605017799146
1990-02-06,6.748208074699279
1990-02-07,12.918493451708864
1990-02-08,7.640458007945898
1990-02-09,8.881995760331398
1990-02-10,22.256848579500446
1990-02-11,8.04086066315719
1990-02-12,0.43111600642069814
1990-02-13,0.8288912406823631
1990-02-14,0.11128480999971373
1990-02-15,7.792494694299887
1990-02-16,2.8037268485989144
1990-02-17,9.548259219138023
1990-02-18,0.0
1990-02-19,0.0
1990-02-20,16.216123574281177
1990-02-21,1.1810654771747804
1990-02-22,0.05611600642069813
1990-02-23,0.0
1990-02-24,1.6876140679018061
1990-02-25,0.0
1990-02-26,0.0
1990-02-27,0.0
1990-02-28,0.0
1990-03-01,0.0
1990-03-02,0.0
1990-03-03,0.5888691092570839
1990-03-04,0.41748550579387755
1990-03-05,0.5647024492612356
1990-03-06,9.347399741752811
1990-03-07,19.131191504420176
1990-03-08,9.89250598738364
1990-03-09,14.943090450995152
1990-03-10,15.764500742406115
1990-03-11,0.4024303800005726
1990-03-12,0.0
1990-03-13,0.05564240499985686
1990-03-14,16.814949401395403
1990-03-15,0.6120664549984255
1990-03-16,0.0
1990-03-17,3.271274522224883
1990-03-18,2.582970765813347
1990-03-19,0.5994640256827926
1990-03-20,2.305514828188395
1990-03-21,0.006383993579301871
1990-03-22,0.8860391393182094
1990-03-23,4.3967260122329
1990-03-24,0.0
1990-03-25,0.0
1990-03-26,0.0
1990-03-27,0.0
1990-03-28,0.0
1990-03-29,0.0
1990-03-30,0.0
1990-03-31,0.11814240499985686
1990-04-01,0.0
1990-04-02,0.22256961999942745
1990-04-03,0.05564240499985686
1990-04-04,0.0
1990-04-05,0.0
1990-04-06,0.0
1990-04-07,0.0
1990-04-08,0.0
1990-04-09,0.0
1990-04-10,0.05564240499985686
1990-04-11,5.635996837883055
1990-04-12,0.04303997568422391
1990-04-13,4.984199375352155
1990-04-14,2.8154012397738186
1990-04-15,0.04346208716390055
1990-04-16,0.0
1990-04-17,2.9949347914961395
1990-04-18,0.35827860432694225
1990-04-19,3.4184409364463235
1990-04-20,0.9862848099997137
1990-04-21,0.0
1990-04-22,6.4507960252324805
1990-04-23,8.627485895909974
1990-04-24,1.9007078385804477
1990-04-25,7.358963011737779
1990-04-26,0.18797360142084127
1990-04-27,7.717538571623115
1990-04-28,0.6331128414196961
1990-04-29,0.14719138584297814
1990-04-30,0.0638399357930187
1990-05-01,0.0
1990-05-02,0.30745594221371686
1990-05-03,0.0
1990-05-04,0.0
1990-05-05,0.0
1990-05-06,0.9791475892547936
1990-05-07,0.8442544100535385
1990-05-08,0.0
1990-05-09,0.0
1990-05-10,0.0
1990-05-11,0.0
1990-05-12,0.17891355715946258
1990-05-13,7.759593717254478
1990-05-14,16.89425630462728
1990-05-15,0.00047360142084126796
1990-05-16,0.0
1990-05-17,0.05564240499985686
1990-05-18,0.3528923428352406
1990-05-19,0.0
1990-05-20,5.351432097346276
1990-05-21,4.95412511878043
1990-05-22,5.642027979055996
1990-05-23,0.8664429356878031
1990-05-24,0.23675841142055498
1990-05-25,0.2440896078415394
1990-05-26,0.33437952136114707
1990-05-27,2.746652551317057
1990-05-28,0.6357604742686794
1990-05-29,0.1753196821640437
1990-05-30,0.424258411420555
1990-05-31,21.72575109784287
1990-06-01,0.8163725400449489
1990-06-02,0.7797983871047789
1990-06-03,25.517415517411596
1990-06-04,4.377277075936601
1990-06-05,1.6110109265493913
1990-06-06,7.128214151454054
1990-06-07,0.17986076000114512
1990-06-08,5.389381306902259
1990-06-09,5.340234103174797
1990-06-10,26.015212215835298
1990-06-11,13.316605646881179
1990-06-12,0.3518946107476404
